transaction_id,card_id,timestamp,merchant_segment,channel,country,amount,fraud_pattern,is_fraud,rule_velocity,rule_high_amount,any_rule_hit,card_tx_count,card_total_amount,card_avg_amount,fraud_risk_score
T0020307,C000383,2026-01-10 00:05:42,grocery,card_present,BR,70.09,,False,False,False,False,32,11360.14,355.004375,5.6046782716424306e-05
T0030290,C000904,2026-01-10 00:05:43,marketplace,card_present,US,81.59,,False,False,False,False,26,1648.81,63.41576923076923,5.514044728083602e-07
T0021894,C002402,2026-01-10 00:05:48,travel,card_present,FR,132.74,,False,False,False,False,25,1616.62,64.6648,3.2163751868331377e-07
T0028747,C001589,2026-01-10 00:05:52,travel,card_present,FR,162.48,,False,False,False,False,23,1522.71,66.20478260869565,1.4267512615409886e-07
T0009437,C000145,2026-01-10 00:05:56,fashion,card_present,BR,37.44,,False,False,False,False,16,1616.74,101.04625,2.0947346759930768e-09
T0045791,C001257,2026-01-10 00:05:56,marketplace,card_present,FR,99.24,,False,False,False,False,21,1099.95,52.37857142857143,4.784208185464992e-08
T0040150,C000382,2026-01-10 00:05:56,gaming,card_not_present,FR,22.99,,False,False,False,False,23,2182.4,94.88695652173914,0.0011082748934912448
T0042714,C002239,2026-01-10 00:05:57,fashion,card_not_present,GB,94.26,,False,False,False,False,21,1338.18,63.722857142857144,0.0006545051251661845
T0007339,C000269,2026-01-10 00:05:58,digital_content,card_present,CA,17.57,,False,False,False,False,26,1909.33,73.43576923076922,1.119569965105e-06
T0018346,C000062,2026-01-10 00:05:58,electronics,card_present,US,141.92,,False,False,False,False,20,8245.34,412.267,2.0460321761416097e-08
T0010485,C000274,2026-01-10 00:05:59,fashion,card_present,DE,54.41,,False,False,False,False,28,2241.48,80.05285714285715,7.684054620097414e-07
T0019567,C001812,2026-01-10 00:06:00,travel,card_not_present,CA,160.02,,False,False,False,False,19,1318.86,69.41368421052631,0.0006523724944912633
T0026730,C000948,2026-01-10 00:06:01,fashion,card_present,FR,31.47,,False,False,False,False,26,9604.1,369.38846153846157,2.038373714376282e-07
T0023891,C000941,2026-01-10 00:06:03,electronics,card_present,IN,62.92,,False,False,False,False,17,1332.74,78.39647058823529,2.599903460099837e-09
T0033670,C002166,2026-01-10 00:06:04,digital_content,card_present,US,42.43,,False,False,False,False,19,14811.35,779.5447368421053,5.893107350652323e-09
T0021280,C000774,2026-01-10 00:06:06,grocery,card_not_present,DE,22.31,,False,False,False,False,17,1463.72,86.10117647058824,0.00028458789744764326
T0037704,C001158,2026-01-10 00:06:07,gaming,card_not_present,US,46.07,,False,False,False,False,19,2533.32,133.33263157894737,0.0002095221248793648
T0012086,C001949,2026-01-10 00:06:07,electronics,card_not_present,DE,87.89,,False,False,False,False,23,2034.7,88.46521739130435,0.002737204074344237
T0045619,C000971,2026-01-10 00:06:09,fashion,card_present,FR,43.73,,False,False,False,False,18,1047.23,58.17944444444444,4.229117576298523e-09
T0002606,C001889,2026-01-10 00:06:09,digital_content,card_not_present,BR,25.39,,False,False,False,False,15,916.16,61.07733333333333,8.815398338869725e-05
T0014488,C002051,2026-01-10 00:06:10,digital_content,card_present,US,15.28,,False,False,False,False,13,1001.28,77.02153846153846,1.759886970483245e-09
T0038896,C000635,2026-01-10 00:06:14,marketplace,card_present,BR,45.56,,False,False,False,False,20,1513.78,75.689,3.565629143966836e-08
T0018600,C000238,2026-01-10 00:06:14,digital_content,card_present,US,13.63,,False,False,False,False,27,1380.58,51.13259259259259,1.1219154568780853e-06
T0040236,C000159,2026-01-10 00:06:18,electronics,card_not_present,US,307.26,,False,False,False,False,19,1265.15,66.58684210526316,0.0006825644535165312
T0023287,C000483,2026-01-10 00:06:18,digital_content,card_not_present,DE,11.24,,False,False,False,False,19,1248.81,65.72684210526316,0.0006160763671357662
T0030992,C001682,2026-01-10 00:06:19,electronics,card_present,GB,322.18,,False,False,False,False,18,2397.7999999999997,133.2111111111111,4.277582469583629e-08
T0012246,C001718,2026-01-10 00:06:19,fashion,card_present,IN,117.29,,False,False,False,False,14,924.71,66.05071428571429,3.855046326038739e-10
T0007465,C001121,2026-01-10 00:06:19,digital_content,card_not_present,DE,46.9,,False,False,False,False,23,8537.519999999999,371.1965217391304,0.003730730259306876
T0007308,C000508,2026-01-10 00:06:23,digital_content,card_not_present,GB,30.37,,False,False,False,False,18,1143.99,63.555,0.000517970544842547
T0027652,C001695,2026-01-10 00:06:26,fuel,card_present,CA,28.66,,False,False,False,False,25,1273.42,50.936800000000005,5.896307746533807e-07
T0030193,C002392,2026-01-10 00:06:31,digital_content,card_not_present,DE,63.54,,False,False,False,False,24,1358.2,56.59166666666667,0.00730117903930949
T0008446,C000837,2026-01-10 00:06:32,electronics,card_not_present,IN,335.01,,False,False,False,False,19,1731.41,91.12684210526317,0.0002537507399857333
T0002284,C001969,2026-01-10 00:06:32,marketplace,card_not_present,FR,33.66,,False,False,False,False,29,3571.9500000000003,123.17068965517242,0.024796351372419666
T0032495,C002404,2026-01-10 00:06:34,electronics,card_present,GB,91.21,,False,False,False,False,23,1118.44,48.627826086956524,2.299558467931195e-07
T0019713,C002354,2026-01-10 00:06:34,gaming,card_present,BR,34.91,,False,False,False,False,23,1704.29,74.0995652173913,1.1365720448457766e-07
T0029220,C002441,2026-01-10 00:06:39,gaming,card_not_present,US,8.45,,False,False,False,False,17,1486.95,87.46764705882353,8.01215328813191e-05
T0019414,C001888,2026-01-10 00:06:40,grocery,card_present,IN,17.41,,False,False,False,False,19,10436.019999999999,549.2642105263158,3.967558021757635e-09
T0017482,C000022,2026-01-10 00:06:49,electronics,card_present,CA,296.77,,False,False,False,False,15,1310.97,87.398,9.55335936635747e-09
T0038581,C000546,2026-01-10 00:06:50,grocery,card_present,US,13.78,,False,False,False,False,21,1594.81,75.94333333333333,8.550032605588955e-08
T0023209,C001593,2026-01-10 00:06:51,electronics,card_not_present,BR,148.93,,False,False,False,False,23,2362.95,102.73695652173912,0.0028170906771558405
T0015270,C000291,2026-01-10 00:06:58,fuel,card_not_present,GB,36.33,,False,False,False,False,16,897.53,56.095625,0.00017685407524679938
T0015893,C001844,2026-01-10 00:06:59,grocery,card_not_present,CA,36.84,,False,False,False,False,23,1906.75,82.90217391304348,0.005366873598577614
T0016358,C001349,2026-01-10 00:07:00,fuel,card_not_present,CA,24.46,,False,False,False,False,24,3437.03,143.20958333333334,0.005575969592282874
T0030120,C000285,2026-01-10 00:07:03,marketplace,card_present,GB,60.67,,False,False,False,False,21,967.2,46.05714285714286,9.22182107252396e-08
T0030883,C002424,2026-01-10 00:07:07,grocery,card_not_present,US,34.85,,False,False,False,False,23,11778.32,512.1008695652174,0.002825552267020927
T0026564,C000010,2026-01-10 00:07:11,digital_content,card_not_present,IN,61.6,,False,False,False,False,28,2055.17,73.39892857142857,0.011693751001371246
T0037272,C001974,2026-01-10 00:07:11,grocery,card_present,DE,33.68,,False,False,False,False,10,728.87,72.887,7.992856759519744e-10
T0014657,C000354,2026-01-10 00:07:12,digital_content,card_not_present,GB,13.29,,False,False,False,False,27,9809.89,363.32925925925923,0.04314608381246376
T0048654,C000381,2026-01-10 00:07:12,digital_content,card_present,CA,22.19,,False,False,False,False,20,1904.51,95.2255,6.805416647562028e-08
T0020763,C001238,2026-01-10 00:07:12,gaming,card_not_present,GB,28.36,,False,False,False,False,16,945.2099999999999,59.075624999999995,0.00010367544235270889
T0021235,C000453,2026-01-10 00:07:13,electronics,card_present,US,466.49,,False,False,False,False,21,1751.03,83.38238095238096,1.9212120645039337e-07
T0028243,C000354,2026-01-10 00:07:15,fashion,card_not_present,US,74.45,,False,False,False,False,27,9809.89,363.32925925925923,0.008184100003302679
T0001009,C001834,2026-01-10 00:07:18,grocery,card_present,GB,27.47,,False,False,False,False,21,2236.56,106.50285714285714,1.4869004979597728e-07
T0033965,C000606,2026-01-10 00:07:19,grocery,card_not_present,GB,46.3,,False,False,False,False,15,779.49,51.966,0.0001733944013776967
T0008314,C002270,2026-01-10 00:07:22,fashion,card_not_present,GB,76.9,,False,False,False,False,22,1187.03,53.95590909090909,0.0009823545056666023
T0043915,C001325,2026-01-10 00:07:22,electronics,card_present,CA,137.27,,False,False,False,False,23,1082.06,47.046086956521734,2.369738857935787e-07
T0040680,C000156,2026-01-10 00:07:24,electronics,card_not_present,CA,79.49,,False,False,False,False,14,1130.21,80.72928571428572,4.370765052503993e-05
T0002046,C002480,2026-01-10 00:07:27,grocery,card_present,BR,53.74,,False,False,False,False,25,13108.19,524.3276000000001,8.892986364335805e-07
T0000184,C001741,2026-01-10 00:07:28,electronics,card_not_present,DE,198.02,,False,False,False,False,23,2377.93,103.38826086956522,0.003998322356297394
T0009764,C001493,2026-01-10 00:07:30,fashion,card_not_present,CA,83.24,,False,False,False,False,26,2022.75,77.79807692307692,0.005483670882755192
T0028822,C000872,2026-01-10 00:07:31,gaming,card_not_present,FR,37.87,,False,False,False,False,24,1895.76,78.99,0.0018733090353654394
T0048058,C001064,2026-01-10 00:07:31,fashion,card_not_present,FR,78.5,,False,False,False,False,24,2242.64,93.44333333333333,0.0011159234127017512
T0013156,C001895,2026-01-10 00:07:32,travel,card_present,CA,108.77,,False,False,False,False,21,2135.2,101.67619047619047,8.578120005460177e-08
T0029247,C000811,2026-01-10 00:07:34,gaming,card_present,FR,17.16,,False,False,False,False,14,1077.45,76.96071428571429,1.1047119728572093e-09
T0049999,C000776,2026-01-10 00:07:34,digital_content,card_present,GB,7.16,,False,False,False,False,20,1212.76,60.638,7.876987164040588e-08
T0017678,C000436,2026-01-10 00:07:35,grocery,card_not_present,FR,19.41,,False,False,False,False,19,1619.54,85.23894736842105,0.00040683508798602486
T0025817,C000667,2026-01-10 00:07:40,grocery,card_not_present,FR,22.81,,False,False,False,False,18,2109.93,117.21833333333332,0.00023545516520028618
T0021301,C001281,2026-01-10 00:07:40,electronics,card_present,DE,75.03,,False,False,False,False,19,1728.21,90.95842105263158,2.6171417747923423e-08
T0049075,C000009,2026-01-10 00:07:42,digital_content,card_not_present,US,31.46,,False,False,False,False,16,1721.79,107.611875,0.00010175150978675407
T0018944,C000243,2026-01-10 00:07:43,fuel,card_present,GB,30.15,,False,False,False,False,19,1292.2,68.01052631578948,4.316722528633877e-08
T0027776,C002250,2026-01-10 00:07:45,gaming,card_present,BR,30.46,,False,False,False,False,8,783.02,97.8775,9.04315905237051e-11
T0038684,C001303,2026-01-10 00:07:46,travel,card_present,BR,141.33,,False,False,False,False,23,1253.8,54.51304347826087,1.9724631440481734e-07
T0045412,C002304,2026-01-10 00:07:58,gaming,card_not_present,GB,17.89,,False,False,False,False,22,1560.47,70.93045454545455,0.0015194834922863305
T0001937,C000932,2026-01-10 00:07:59,fashion,card_present,US,37.12,,False,False,False,False,20,1316.72,65.836,1.2786783788212237e-08
T0039756,C001593,2026-01-10 00:07:59,gaming,card_not_present,CA,14.38,,False,False,False,False,23,2362.95,102.73695652173912,0.0020492512789840383
T0044166,C002082,2026-01-10 00:08:01,marketplace,card_present,US,44.48,,False,False,False,False,20,1322.64,66.132,3.08656486828737e-08
T0037759,C001863,2026-01-10 00:08:02,marketplace,card_not_present,US,76.01,,False,False,False,False,17,1726.4099999999999,101.5535294117647,0.00011785680598800205
T0027913,C002043,2026-01-10 00:08:02,fashion,card_not_present,BR,52.03,,False,False,False,False,21,1756.66,83.6504761904762,0.00037092673349259483
T0032381,C000390,2026-01-10 00:08:02,grocery,card_present,DE,45.52,,False,False,False,False,23,2191.62,95.28782608695651,3.3537613387377725e-07
T0010693,C001746,2026-01-10 00:08:02,travel,card_not_present,BR,85.09,,False,False,False,False,27,3248.4700000000003,120.31370370370371,0.016270360522028276
T0027262,C000412,2026-01-10 00:08:04,fuel,card_present,IN,50.49,,False,False,False,False,19,1076.41,56.65315789473684,9.827038448767899e-09
T0050518,C001505,2026-01-10 00:08:05,travel,card_not_present,GB,9173.92,high_amount,True,False,True,True,25,11466.94,458.67760000000004,0.9999999999999545
T0026761,C000434,2026-01-10 00:08:07,marketplace,card_not_present,GB,52.26,,False,False,False,False,25,2548.33,101.9332,0.008366092005528767
T0049547,C002213,2026-01-10 00:08:08,fashion,card_not_present,CA,89.1,,False,False,False,False,22,2501.98,113.72636363636364,0.0008468007940370203
T0028545,C001397,2026-01-10 00:08:08,digital_content,card_present,BR,31.07,,False,False,False,False,20,2227.71,111.38550000000001,5.261716314344188e-08
T0021040,C002381,2026-01-10 00:08:09,gaming,card_not_present,GB,35.45,,False,False,False,False,22,1247.3999999999999,56.699999999999996,0.0016389451873674208
T0004616,C001078,2026-01-10 00:08:10,electronics,card_not_present,IN,435.64,,False,False,False,False,20,2217.11,110.8555,0.0005574988766413111
T0004155,C000567,2026-01-10 00:08:12,fashion,card_not_present,DE,191.8,,False,False,False,False,19,1338.22,70.43263157894737,0.00029414892510549014
T0022899,C001160,2026-01-10 00:08:13,travel,card_not_present,FR,86.37,,False,False,False,False,50,3139.57,62.7914,0.9974153432476232
T0032209,C001185,2026-01-10 00:08:16,digital_content,card_not_present,CA,19.78,,False,False,False,False,21,1617.72,77.03428571428572,0.0016902372547431786
T0027077,C000578,2026-01-10 00:08:17,travel,card_not_present,US,96.47,,False,False,False,False,24,2430.21,101.25875,0.003426204520820726
T0028495,C000250,2026-01-10 00:08:17,digital_content,card_present,US,14.85,,False,False,False,False,18,1491.52,82.86222222222221,1.7600862681347687e-08
T0016810,C002332,2026-01-10 00:08:23,fuel,card_not_present,DE,47.51,,False,False,False,False,18,1870.32,103.90666666666667,0.0003222987022903845
T0009001,C001115,2026-01-10 00:08:25,electronics,card_present,BR,70.46,,False,False,False,False,20,1528.67,76.43350000000001,3.5454184287512146e-08
T0022523,C001772,2026-01-10 00:08:27,grocery,card_present,IN,44.09,,False,False,False,False,11,592.11,53.82818181818182,3.770148699752913e-10
T0040459,C000536,2026-01-10 00:08:28,electronics,card_not_present,GB,182.76,,False,False,False,False,20,1408.55,70.4275,0.0011976978867861865
T0021513,C001382,2026-01-10 00:08:29,marketplace,card_not_present,DE,148.46,,False,False,False,False,26,8906.18,342.54538461538465,0.018718192584001907
T0013713,C001990,2026-01-10 00:08:29,gaming,card_not_present,US,89.23,,False,False,False,False,31,1821.0,58.74193548387097,0.06457114566759442
T0048403,C000489,2026-01-10 00:08:29,marketplace,card_not_present,DE,100.58,,False,False,False,False,27,3430.2,127.04444444444444,0.021222225973690768
T0009867,C000674,2026-01-10 00:08:31,fashion,card_present,FR,55.52,,False,False,False,False,16,17853.72,1115.8575,3.255613099022699e-11
T0033941,C002395,2026-01-10 00:08:32,electronics,card_not_present,DE,99.97,,False,False,False,False,19,1539.84,81.04421052631578,0.0004454889135199112
T0023307,C000541,2026-01-10 00:08:32,electronics,card_not_present,FR,249.45,,False,False,False,False,23,1855.29,80.66478260869565,0.0027423067620342117
T0041462,C001996,2026-01-10 00:08:33,fashion,card_present,DE,94.84,,False,False,False,False,27,3197.19,118.41444444444444,5.858023307425824e-07
T0039200,C001208,2026-01-10 00:08:33,electronics,card_present,GB,247.65,,False,False,False,False,18,948.03,52.66833333333333,4.137812111443649e-08
T0049387,C001115,2026-01-10 00:08:33,fuel,card_not_present,US,27.22,,False,False,False,False,20,1528.67,76.43350000000001,0.0005853348128850182
T0025400,C001350,2026-01-10 00:08:38,fashion,card_not_present,CA,66.21,,False,False,False,False,18,1521.9,84.55000000000001,0.00012389880581539098
T0016220,C001506,2026-01-10 00:08:39,gaming,card_not_present,GB,31.14,,False,False,False,False,16,1866.8,116.675,8.421524630102482e-05
T0038819,C001535,2026-01-10 00:08:40,fuel,card_present,GB,28.2,,False,False,False,False,30,1338.84,44.628,6.3327368462696965e-06
T0010343,C002096,2026-01-10 00:08:40,gaming,card_not_present,DE,11.97,,False,False,False,False,41,2635.67,64.28463414634146,0.8799876539971657
T0004257,C000818,2026-01-10 00:08:41,gaming,card_not_present,GB,45.89,,False,False,False,False,28,2099.97,74.99892857142856,0.026239675095740784
T0020715,C000788,2026-01-10 00:08:41,digital_content,card_present,DE,98.36,,False,False,False,False,14,667.11,47.65071428571429,6.037543085468839e-09
T0023762,C001480,2026-01-10 00:08:42,gaming,card_not_present,FR,12.55,,False,False,False,False,25,2388.31,95.5324,0.002744691949252162
T0042410,C002329,2026-01-10 00:08:42,fashion,card_not_present,US,91.85,,False,False,False,False,32,2314.25,72.3203125,0.05627753448474509
T0040491,C001799,2026-01-10 00:08:44,electronics,card_present,GB,205.71,,False,False,False,False,24,1849.64,77.06833333333334,5.395416247577146e-07
T0024893,C000851,2026-01-10 00:08:46,marketplace,card_present,US,95.1,,False,False,False,False,25,1318.46,52.7384,3.6422034705271965e-07
T0024637,C000098,2026-01-10 00:08:46,grocery,card_present,FR,47.22,,False,False,False,False,29,13130.65,452.7810344827586,7.353597611118099e-06
T0008015,C001994,2026-01-10 00:08:47,fuel,card_present,CA,31.53,,False,False,False,False,20,1789.49,89.4745,5.773467309541787e-08
