transaction_id,card_id,timestamp,merchant_segment,channel,country,amount,fraud_pattern,is_fraud,rule_velocity,rule_high_amount,any_rule_hit
T0049387,C001115,2026-01-10 00:08:33,fuel,card_not_present,US,27.22,,False,False,False,False
T0025400,C001350,2026-01-10 00:08:38,fashion,card_not_present,CA,66.21,,False,False,False,False
T0016220,C001506,2026-01-10 00:08:39,gaming,card_not_present,GB,31.14,,False,False,False,False
T0038819,C001535,2026-01-10 00:08:40,fuel,card_present,GB,28.2,,False,False,False,False
T0010343,C002096,2026-01-10 00:08:40,gaming,card_not_present,DE,11.97,,False,False,False,False
T0004257,C000818,2026-01-10 00:08:41,gaming,card_not_present,GB,45.89,,False,False,False,False
T0020715,C000788,2026-01-10 00:08:41,digital_content,card_present,DE,98.36,,False,False,False,False
T0023762,C001480,2026-01-10 00:08:42,gaming,card_not_present,FR,12.55,,False,False,False,False
T0042410,C002329,2026-01-10 00:08:42,fashion,card_not_present,US,91.85,,False,False,False,False
T0040491,C001799,2026-01-10 00:08:44,electronics,card_present,GB,205.71,,False,False,False,False
T0024893,C000851,2026-01-10 00:08:46,marketplace,card_present,US,95.1,,False,False,False,False
T0024637,C000098,2026-01-10 00:08:46,grocery,card_present,FR,47.22,,False,False,False,False
T0008015,C001994,2026-01-10 00:08:47,fuel,card_present,CA,31.53,,False,False,False,False
T0049523,C002109,2026-01-10 00:08:49,digital_content,card_not_present,BR,15.17,,False,False,False,False
T0028793,C001470,2026-01-10 00:08:51,marketplace,card_not_present,GB,32.23,,False,False,False,False
T0007579,C001552,2026-01-10 00:08:51,electronics,card_not_present,FR,232.94,,False,False,False,False
T0020149,C001322,2026-01-10 00:08:51,fashion,card_not_present,DE,77.63,,False,False,False,False
T0047905,C001215,2026-01-10 00:08:52,fuel,card_not_present,DE,22.46,,False,False,False,False
T0000110,C001763,2026-01-10 00:08:52,gaming,card_not_present,FR,31.47,,False,False,False,False
T0008376,C000335,2026-01-10 00:08:54,grocery,card_not_present,US,31.19,,False,False,False,False
T0010630,C000863,2026-01-10 00:08:54,marketplace,card_present,DE,41.1,,False,False,False,False
T0040182,C001888,2026-01-10 00:08:54,grocery,card_present,GB,17.95,,False,False,False,False
T0015905,C000710,2026-01-10 00:08:56,fuel,card_not_present,IN,31.93,,False,False,False,False
T0028497,C000715,2026-01-10 00:08:57,gaming,card_present,GB,38.13,,False,False,False,False
T0025419,C000606,2026-01-10 00:08:57,digital_content,card_not_present,DE,19.33,,False,False,False,False
T0019801,C000234,2026-01-10 00:09:00,electronics,card_present,DE,124.41,,False,False,False,False
T0010389,C000298,2026-01-10 00:09:07,digital_content,card_not_present,CA,28.91,,False,False,False,False
T0015461,C001958,2026-01-10 00:09:12,fashion,card_present,DE,99.81,,False,False,False,False
T0028998,C001183,2026-01-10 00:09:13,fashion,card_present,FR,140.42,,False,False,False,False
T0032698,C002498,2026-01-10 00:09:17,marketplace,card_present,CA,51.5,,False,False,False,False
T0002155,C001762,2026-01-10 00:09:17,marketplace,card_not_present,BR,90.05,,False,False,False,False
T0034510,C001738,2026-01-10 00:09:23,fashion,card_not_present,BR,41.49,,False,False,False,False
T0030217,C002214,2026-01-10 00:09:25,marketplace,card_not_present,GB,78.93,,False,False,False,False
T0027238,C000023,2026-01-10 00:09:27,fashion,card_present,DE,61.61,,False,False,False,False
T0033127,C002447,2026-01-10 00:09:35,electronics,card_present,DE,86.38,,False,False,False,False
T0029315,C002497,2026-01-10 00:09:36,grocery,card_present,US,46.42,,False,False,False,False
T0050419,C002444,2026-01-10 00:09:37,marketplace,card_not_present,CA,6285.67,high_amount,True,False,True,True
T0006523,C000397,2026-01-10 00:09:38,fashion,card_not_present,IN,59.15,,False,False,False,False
T0046884,C000682,2026-01-10 00:09:38,marketplace,card_not_present,DE,197.1,,False,False,False,False
T0021620,C002340,2026-01-10 00:09:38,travel,card_present,BR,102.68,,False,False,False,False
T0045185,C000354,2026-01-10 00:09:39,travel,card_not_present,GB,40.49,,False,False,False,False
T0028672,C000309,2026-01-10 00:09:40,fuel,card_not_present,US,83.38,,False,False,False,False
T0003225,C001521,2026-01-10 00:09:40,grocery,card_not_present,DE,37.84,,False,False,False,False
T0016837,C000450,2026-01-10 00:09:42,gaming,card_not_present,DE,20.4,,False,False,False,False
T0021541,C000556,2026-01-10 00:09:43,electronics,card_present,GB,161.57,,False,False,False,False
T0042179,C002313,2026-01-10 00:09:45,fuel,card_present,GB,17.05,,False,False,False,False
T0047218,C001676,2026-01-10 00:09:53,digital_content,card_present,BR,31.29,,False,False,False,False
T0004362,C001962,2026-01-10 00:09:55,fashion,card_not_present,DE,88.02,,False,False,False,False
T0026793,C000076,2026-01-10 00:09:56,fuel,card_not_present,DE,36.06,,False,False,False,False
T0013559,C001255,2026-01-10 00:09:57,electronics,card_not_present,IN,131.79,,False,False,False,False
T0017962,C001332,2026-01-10 00:09:59,grocery,card_not_present,FR,28.26,,False,False,False,False
T0027573,C001905,2026-01-10 00:09:59,travel,card_present,US,38.16,,False,False,False,False
T0007558,C001896,2026-01-10 00:10:00,travel,card_not_present,GB,74.39,,False,False,False,False
T0012067,C000691,2026-01-10 00:10:01,grocery,card_not_present,GB,39.46,,False,False,False,False
T0001733,C001749,2026-01-10 00:10:03,fuel,card_present,IN,31.18,,False,False,False,False
T0043025,C000073,2026-01-10 00:10:03,electronics,card_present,IN,222.03,,False,False,False,False
T0003751,C001455,2026-01-10 00:10:04,fuel,card_present,US,28.12,,False,False,False,False
T0023130,C000384,2026-01-10 00:10:07,electronics,card_present,US,81.06,,False,False,False,False
T0044109,C002193,2026-01-10 00:10:12,travel,card_present,FR,154.38,,False,False,False,False
T0034197,C001267,2026-01-10 00:10:12,marketplace,card_not_present,CA,85.48,,False,False,False,False
T0016344,C001726,2026-01-10 00:10:13,gaming,card_not_present,FR,8.46,,False,False,False,False
T0018262,C000235,2026-01-10 00:10:18,electronics,card_present,BR,164.73,,False,False,False,False
T0029632,C001129,2026-01-10 00:10:18,fuel,card_present,GB,24.68,,False,False,False,False
T0049649,C002423,2026-01-10 00:10:19,fuel,card_present,FR,28.09,,False,False,False,False
T0000910,C000230,2026-01-10 00:10:23,electronics,card_not_present,CA,693.64,,False,False,False,False
T0015563,C000504,2026-01-10 00:10:23,fuel,card_present,US,39.91,,False,False,False,False
T0024865,C000251,2026-01-10 00:10:27,fashion,card_not_present,IN,64.69,,False,False,False,False
T0018906,C002003,2026-01-10 00:10:30,electronics,card_not_present,CA,479.24,,False,False,False,False
T0009252,C001558,2026-01-10 00:10:31,fuel,card_present,IN,52.01,,False,False,False,False
T0037503,C000403,2026-01-10 00:10:31,electronics,card_present,IN,23.43,,False,False,False,False
T0003979,C001356,2026-01-10 00:10:32,grocery,card_not_present,BR,26.6,,False,False,False,False
T0021375,C001734,2026-01-10 00:10:33,digital_content,card_not_present,CA,13.08,,False,False,False,False
T0019240,C001812,2026-01-10 00:10:33,fashion,card_not_present,IN,18.34,,False,False,False,False
T0046070,C001361,2026-01-10 00:10:33,fashion,card_present,BR,112.4,,False,False,False,False
T0044104,C000800,2026-01-10 00:10:35,digital_content,card_present,BR,44.85,,False,False,False,False
T0027337,C000944,2026-01-10 00:10:35,travel,card_not_present,DE,161.44,,False,False,False,False
T0034343,C001248,2026-01-10 00:10:40,fashion,card_present,CA,49.51,,False,False,False,False
T0028338,C001359,2026-01-10 00:10:42,electronics,card_present,FR,55.65,,False,False,False,False
T0027297,C002195,2026-01-10 00:10:44,grocery,card_not_present,IN,35.51,,False,False,False,False
T0034238,C002410,2026-01-10 00:10:49,fuel,card_present,US,60.36,,False,False,False,False
T0018789,C000434,2026-01-10 00:10:51,fuel,card_present,US,30.52,,False,False,False,False
T0026845,C000303,2026-01-10 00:10:52,grocery,card_not_present,CA,27.73,,False,False,False,False
T0016548,C001816,2026-01-10 00:10:53,travel,card_present,GB,264.17,,False,False,False,False
T0002628,C000012,2026-01-10 00:10:53,electronics,card_not_present,DE,149.57,,False,False,False,False
T0022033,C001704,2026-01-10 00:10:54,marketplace,card_not_present,FR,60.96,,False,False,False,False
T0001564,C002297,2026-01-10 00:10:55,electronics,card_not_present,CA,147.62,,False,False,False,False
T0013641,C000920,2026-01-10 00:10:56,marketplace,card_present,BR,86.39,,False,False,False,False
T0013814,C001864,2026-01-10 00:10:59,gaming,card_not_present,BR,14.86,,False,False,False,False
T0044142,C001027,2026-01-10 00:11:03,digital_content,card_present,GB,54.51,,False,False,False,False
T0009960,C002286,2026-01-10 00:11:07,travel,card_not_present,US,68.93,,False,False,False,False
T0022069,C000328,2026-01-10 00:11:07,marketplace,card_not_present,IN,87.05,,False,False,False,False
T0009652,C001006,2026-01-10 00:11:08,electronics,card_not_present,CA,408.43,,False,False,False,False
T0041011,C001416,2026-01-10 00:11:12,electronics,card_not_present,CA,129.76,,False,False,False,False
T0041112,C001596,2026-01-10 00:11:14,travel,card_not_present,BR,176.59,,False,False,False,False
T0043709,C000706,2026-01-10 00:11:14,marketplace,card_not_present,FR,82.64,,False,False,False,False
T0019157,C001137,2026-01-10 00:11:15,digital_content,card_present,FR,22.76,,False,False,False,False
T0042395,C002420,2026-01-10 00:11:16,travel,card_not_present,US,477.83,,False,False,False,False
T0045986,C001994,2026-01-10 00:11:18,fashion,card_not_present,BR,65.11,,False,False,False,False
T0028399,C000532,2026-01-10 00:11:19,travel,card_present,US,255.05,,False,False,False,False
T0028361,C000201,2026-01-10 00:11:23,marketplace,card_present,IN,88.65,,False,False,False,False
T0026290,C001010,2026-01-10 00:11:24,marketplace,card_not_present,BR,25.36,,False,False,False,False
T0047885,C001944,2026-01-10 00:11:25,gaming,card_not_present,FR,19.6,,False,False,False,False
T0028114,C001294,2026-01-10 00:11:26,fuel,card_not_present,CA,57.49,,False,False,False,False
T0012344,C001062,2026-01-10 00:11:27,grocery,card_not_present,CA,29.4,,False,False,False,False
T0033029,C001376,2026-01-10 00:11:29,fuel,card_not_present,GB,22.76,,False,False,False,False
T0041185,C000170,2026-01-10 00:11:29,travel,card_not_present,BR,99.04,,False,False,False,False
T0026291,C001649,2026-01-10 00:11:31,travel,card_not_present,FR,197.41,,False,False,False,False
T0044675,C000591,2026-01-10 00:11:33,electronics,card_not_present,GB,93.66,,False,False,False,False
T0031247,C001490,2026-01-10 00:11:34,marketplace,card_present,CA,101.52,,False,False,False,False
T0029084,C002444,2026-01-10 00:11:34,gaming,card_not_present,IN,33.19,,False,False,False,False
T0045718,C001892,2026-01-10 00:11:35,gaming,card_not_present,GB,11.45,,False,False,False,False
T0015553,C001123,2026-01-10 00:11:38,travel,card_present,US,491.35,,False,False,False,False
T0043603,C001886,2026-01-10 00:11:39,travel,card_present,DE,640.31,,False,False,False,False
T0042540,C000708,2026-01-10 00:11:39,marketplace,card_present,US,140.52,,False,False,False,False
T0000108,C001663,2026-01-10 00:11:40,travel,card_present,GB,142.72,,False,False,False,False
T0018223,C000030,2026-01-10 00:11:45,grocery,card_present,DE,20.53,,False,False,False,False
T0008257,C001401,2026-01-10 00:11:45,electronics,card_not_present,CA,209.08,,False,False,False,False
T0034012,C000479,2026-01-10 00:11:46,fuel,card_present,BR,21.37,,False,False,False,False
T0026783,C000457,2026-01-10 00:11:47,grocery,card_not_present,FR,57.97,,False,False,False,False
T0042713,C001023,2026-01-10 00:11:47,gaming,card_not_present,CA,16.31,,False,False,False,False
T0008908,C001652,2026-01-10 00:11:47,fashion,card_not_present,GB,54.02,,False,False,False,False
T0043184,C000993,2026-01-10 00:11:49,gaming,card_not_present,BR,20.12,,False,False,False,False
T0048053,C000052,2026-01-10 00:11:52,marketplace,card_present,DE,67.35,,False,False,False,False
T0009853,C002124,2026-01-10 00:11:52,electronics,card_present,BR,22.8,,False,False,False,False
T0047160,C001255,2026-01-10 00:11:52,electronics,card_not_present,DE,457.54,,False,False,False,False
T0033937,C001433,2026-01-10 00:11:56,grocery,card_present,BR,32.01,,False,False,False,False
T0041199,C001854,2026-01-10 00:11:57,travel,card_not_present,GB,67.54,,False,False,False,False
T0035711,C000344,2026-01-10 00:12:03,travel,card_present,IN,108.92,,False,False,False,False
T0025940,C000924,2026-01-10 00:12:06,grocery,card_not_present,DE,37.5,,False,False,False,False
T0021192,C001138,2026-01-10 00:12:08,marketplace,card_present,IN,52.1,,False,False,False,False
T0017412,C001051,2026-01-10 00:12:09,digital_content,card_not_present,CA,46.12,,False,False,False,False
T0048380,C000333,2026-01-10 00:12:09,marketplace,card_not_present,FR,27.53,,False,False,False,False
T0019560,C002037,2026-01-10 00:12:11,marketplace,card_not_present,FR,58.02,,False,False,False,False
T0007751,C001605,2026-01-10 00:12:12,travel,card_present,IN,78.61,,False,False,False,False
T0030177,C000297,2026-01-10 00:12:14,travel,card_not_present,CA,202.25,,False,False,False,False
T0024072,C002170,2026-01-10 00:12:15,electronics,card_present,US,230.94,,False,False,False,False
T0032078,C001297,2026-01-10 00:12:15,electronics,card_present,BR,249.12,,False,False,False,False
T0031809,C001710,2026-01-10 00:12:16,electronics,card_not_present,US,96.81,,False,False,False,False
T0015861,C001986,2026-01-10 00:12:16,grocery,card_not_present,DE,30.64,,False,False,False,False
T0043170,C000215,2026-01-10 00:12:21,travel,card_not_present,CA,107.86,,False,False,False,False
T0015592,C001839,2026-01-10 00:12:22,electronics,card_not_present,BR,290.54,,False,False,False,False
T0018103,C000967,2026-01-10 00:12:22,fuel,card_present,BR,31.85,,False,False,False,False
T0010482,C000347,2026-01-10 00:12:25,fuel,card_present,FR,53.2,,False,False,False,False
T0012257,C002371,2026-01-10 00:12:27,electronics,card_not_present,DE,101.78,,False,False,False,False
T0017922,C000610,2026-01-10 00:12:32,gaming,card_not_present,US,77.03,,False,False,False,False
T0002609,C001316,2026-01-10 00:12:33,fashion,card_present,BR,59.43,,False,False,False,False
T0013710,C000349,2026-01-10 00:12:34,fuel,card_not_present,IN,24.54,,False,False,False,False
T0048318,C001514,2026-01-10 00:12:34,travel,card_not_present,IN,225.87,,False,False,False,False
T0014496,C000493,2026-01-10 00:12:39,fuel,card_present,CA,89.16,,False,False,False,False
T0033360,C000946,2026-01-10 00:12:41,marketplace,card_not_present,BR,92.96,,False,False,False,False
T0035691,C001728,2026-01-10 00:12:42,travel,card_not_present,IN,257.65,,False,False,False,False
T0002663,C000375,2026-01-10 00:12:43,travel,card_not_present,IN,57.22,,False,False,False,False
T0021754,C000582,2026-01-10 00:12:54,grocery,card_not_present,CA,25.75,,False,False,False,False
T0014467,C001614,2026-01-10 00:12:55,travel,card_not_present,CA,155.42,,False,False,False,False
T0035359,C000361,2026-01-10 00:12:58,gaming,card_not_present,DE,19.91,,False,False,False,False
T0037320,C001313,2026-01-10 00:13:01,marketplace,card_not_present,BR,45.68,,False,False,False,False
T0038226,C001593,2026-01-10 00:13:01,fashion,card_not_present,CA,134.92,,False,False,False,False
T0030390,C001483,2026-01-10 00:13:04,fuel,card_not_present,IN,14.39,,False,False,False,False
T0011513,C000563,2026-01-10 00:13:06,grocery,card_present,BR,18.79,,False,False,False,False
T0002972,C000128,2026-01-10 00:13:07,grocery,card_not_present,US,80.66,,False,False,False,False
T0003611,C001399,2026-01-10 00:13:09,fuel,card_present,FR,32.87,,False,False,False,False
T0047211,C000544,2026-01-10 00:13:10,fuel,card_not_present,BR,28.92,,False,False,False,False
T0034055,C000082,2026-01-10 00:13:16,digital_content,card_present,IN,30.5,,False,False,False,False
T0014999,C001175,2026-01-10 00:13:20,marketplace,card_not_present,IN,41.03,,False,False,False,False
T0009581,C001136,2026-01-10 00:13:21,gaming,card_present,CA,33.62,,False,False,False,False
T0001134,C001908,2026-01-10 00:13:23,electronics,card_not_present,BR,105.99,,False,False,False,False
T0030008,C002017,2026-01-10 00:13:26,fashion,card_present,FR,78.59,,False,False,False,False
T0010629,C001735,2026-01-10 00:13:29,electronics,card_not_present,FR,67.71,,False,False,False,False
T0029089,C000382,2026-01-10 00:13:30,gaming,card_present,US,16.99,,False,False,False,False
T0009898,C001639,2026-01-10 00:13:31,digital_content,card_not_present,BR,8.22,,False,False,False,False
T0033200,C001763,2026-01-10 00:13:32,travel,card_not_present,GB,40.99,,False,False,False,False
T0048763,C001502,2026-01-10 00:13:34,marketplace,card_not_present,US,54.21,,False,False,False,False
T0036249,C001883,2026-01-10 00:13:34,fuel,card_not_present,GB,43.51,,False,False,False,False
T0036228,C000873,2026-01-10 00:13:35,grocery,card_not_present,CA,71.64,,False,False,False,False
