card_id,tx_count,total_amount,fraud_tx,velocity_hits,high_amount_hits,any_rule_hits,fraud_rate_card,rule_hit_rate,status,avg_fraud_score,max_fraud_score,tx_count_score,fraud_tx_score,any_rule_hits_score,combined_status
C000211,15,925.2,0,0,0,0,0.0,0.0,Low Risk,4.576062061337169e-05,9.191403657408525e-05,15,0,0,Low Risk
C000212,16,1227.53,0,0,0,0,0.0,0.0,Low Risk,7.768255621400909e-05,0.0001817700226846,16,0,0,Low Risk
C000213,24,1744.32,0,0,0,0,0.0,0.0,Low Risk,0.003210512241436188,0.0104394616228939,24,0,0,Low Risk
C000214,13,1309.84,0,0,0,0,0.0,0.0,Low Risk,1.2390737781688309e-05,5.7693217010676544e-05,13,0,0,Low Risk
C000215,25,1793.96,0,0,0,0,0.0,0.0,Low Risk,0.00417248807203495,0.0146599338321686,25,0,0,Low Risk
C000216,17,1348.65,0,0,0,0,0.0,0.0,Low Risk,0.00010454780599184153,0.0002366754166824,17,0,0,Low Risk
C000217,21,1814.61,0,0,0,0,0.0,0.0,Low Risk,0.0009113187742216556,0.0049005258014903,21,0,0,Low Risk
C000218,17,721.2,0,0,0,0,0.0,0.0,Low Risk,7.911860716022617e-05,0.0002978754377714,17,0,0,Low Risk
C000219,17,811.89,0,0,0,0,0.0,0.0,Low Risk,0.00010243192716158763,0.0004016629864401,17,0,0,Low Risk
C000220,21,1454.56,0,0,0,0,0.0,0.0,Low Risk,0.0009143728805232885,0.0026848416543919,21,0,0,Low Risk
C000221,19,1343.27,0,0,0,0,0.0,0.0,Low Risk,0.00029284717845084725,0.0008954512809838,19,0,0,Low Risk
C000222,19,1827.97,0,0,0,0,0.0,0.0,Low Risk,0.0003814454041179886,0.0030695243009892,19,0,0,Low Risk
C000223,23,2099.76,0,0,0,0,0.0,0.0,Low Risk,0.0015932844969898446,0.0111037624007472,23,0,0,Low Risk
C000224,24,1496.55,0,0,0,0,0.0,0.0,Low Risk,0.0022225976852697092,0.006683607127944,24,0,0,Low Risk
C000225,19,2073.02,0,0,0,0,0.0,0.0,Low Risk,0.0002503909361684381,0.00161203291198,19,0,0,Low Risk
C000226,28,2083.42,0,0,0,0,0.0,0.0,Low Risk,0.0086500936908711,0.0570347106892432,28,0,0,Low Risk
C000227,19,2518.09,0,0,0,0,0.0,0.0,Low Risk,0.00033992848186508215,0.0013304532546024,19,0,0,Low Risk
C000228,13,1563.94,0,0,0,0,0.0,0.0,Low Risk,8.140546778486756e-05,0.0009873673032488,13,0,0,Low Risk
C000229,15,789.96,0,0,0,0,0.0,0.0,Low Risk,4.7139727063950485e-05,0.0001658916384596,15,0,0,Low Risk
C000230,17,1885.87,0,0,0,0,0.0,0.0,Low Risk,0.00019050684181228886,0.0013896834455576,17,0,0,Low Risk
C000231,14,1326.7099999999998,0,0,0,0,0.0,0.0,Low Risk,2.0110563589725757e-05,5.988782162114122e-05,14,0,0,Low Risk
C000232,21,1054.2,0,0,0,0,0.0,0.0,Low Risk,0.000495012525153742,0.0016698481168757,21,0,0,Low Risk
C000233,15,1099.52,0,0,0,0,0.0,0.0,Low Risk,2.8240607061247534e-05,0.0001493941199379,15,0,0,Low Risk
C000234,19,1714.6,0,0,0,0,0.0,0.0,Low Risk,0.0002940484625080729,0.001769232539992,19,0,0,Low Risk
C000235,15,1525.75,0,0,0,0,0.0,0.0,Low Risk,4.648527309683865e-05,0.0001427738959654,15,0,0,Low Risk
C000236,17,740.27,0,0,0,0,0.0,0.0,Low Risk,7.598601583248959e-05,0.0003591738105148,17,0,0,Low Risk
C000237,20,8032.54,1,0,1,1,0.05,0.05,High Risk (Fraud & Rules),0.0502084805345364,0.9999999783744448,20,1,1,"High Risk (Fraud, Rules & Model)"
C000238,27,1380.58,0,0,0,0,0.0,0.0,Low Risk,0.009610015639175103,0.0410224108275903,27,0,0,Low Risk
C000239,21,2312.48,0,0,0,0,0.0,0.0,Low Risk,0.0005986507108958261,0.0026071136518047,21,0,0,Low Risk
C000240,22,1757.56,0,0,0,0,0.0,0.0,Low Risk,0.0009879979152085264,0.0043847888131014,22,0,0,Low Risk
C000241,16,1523.5,0,0,0,0,0.0,0.0,Low Risk,6.565138069680264e-05,0.0001837168074466,16,0,0,Low Risk
C000242,22,1104.42,0,0,0,0,0.0,0.0,Low Risk,0.0011842483698520818,0.003284033801422,22,0,0,Low Risk
C000243,19,1292.2,0,0,0,0,0.0,0.0,Low Risk,0.00024782280067024384,0.0006818250776998,19,0,0,Low Risk
C000244,16,1024.2,0,0,0,0,0.0,0.0,Low Risk,7.341615833100779e-05,0.0002088993162967,16,0,0,Low Risk
C000245,17,1238.08,0,0,0,0,0.0,0.0,Low Risk,7.300833361836071e-05,0.0002370667292479,17,0,0,Low Risk
C000246,20,1240.54,0,0,0,0,0.0,0.0,Low Risk,0.00037197863825087367,0.0013058198513106,20,0,0,Low Risk
C000247,16,1478.6,0,0,0,0,0.0,0.0,Low Risk,5.885950112833084e-05,0.0003747992491222,16,0,0,Low Risk
C000248,21,1503.26,0,0,0,0,0.0,0.0,Low Risk,0.0005693593807676699,0.002603366420097,21,0,0,Low Risk
C000249,11,851.37,0,0,0,0,0.0,0.0,Low Risk,5.835080147516831e-06,1.876142675786205e-05,11,0,0,Low Risk
C000250,18,1491.52,0,0,0,0,0.0,0.0,Low Risk,0.00019341296772947504,0.0005821211605529,18,0,0,Low Risk
C000251,19,1513.5,0,0,0,0,0.0,0.0,Low Risk,0.00014299490414054856,0.0007310955615041,19,0,0,Low Risk
C000252,19,1287.01,0,0,0,0,0.0,0.0,Low Risk,0.0002581660686652365,0.0009951888569303,19,0,0,Low Risk
C000253,22,1758.54,0,0,0,0,0.0,0.0,Low Risk,0.0009018890932829843,0.0041987224218021,22,0,0,Low Risk
C000254,20,1298.99,0,0,0,0,0.0,0.0,Low Risk,0.00041840314611152975,0.0014645015868206,20,0,0,Low Risk
C000255,25,2082.56,0,0,0,0,0.0,0.0,Low Risk,0.003630743498926703,0.0118752837217979,25,0,0,Low Risk
C000256,23,1345.12,0,0,0,0,0.0,0.0,Low Risk,0.0006769328526166948,0.0043054931997934,23,0,0,Low Risk
C000257,19,1277.6799999999998,0,0,0,0,0.0,0.0,Low Risk,0.00022608713890499857,0.0007384315598139,19,0,0,Low Risk
C000258,32,3693.13,0,0,0,0,0.0,0.0,Low Risk,0.10405873670958612,0.4519248517870513,32,0,0,Low Risk
C000259,13,901.48,0,0,0,0,0.0,0.0,Low Risk,2.067042622655535e-05,4.174049031126355e-05,13,0,0,Low Risk
C000260,19,1592.86,0,0,0,0,0.0,0.0,Low Risk,0.00013152290525317257,0.0005574194520124,19,0,0,Low Risk
C000261,21,1997.85,0,0,0,0,0.0,0.0,Low Risk,0.000283917935843698,0.0015290232105925,21,0,0,Low Risk
C000262,21,2130.63,0,0,0,0,0.0,0.0,Low Risk,0.0005421898143536785,0.0021401139611452,21,0,0,Low Risk
C000263,15,1289.27,0,0,0,0,0.0,0.0,Low Risk,5.0021540542066566e-05,9.823461464858752e-05,15,0,0,Low Risk
C000264,26,1870.47,0,0,0,0,0.0,0.0,Low Risk,0.006859257526422546,0.023706273958987,26,0,0,Low Risk
C000265,24,2034.48,0,0,0,0,0.0,0.0,Low Risk,0.002440488851230465,0.0097216163840717,24,0,0,Low Risk
C000266,22,1202.99,0,0,0,0,0.0,0.0,Low Risk,0.0006810431286510798,0.0032034301775757,22,0,0,Low Risk
C000267,24,1201.5,0,0,0,0,0.0,0.0,Low Risk,0.0024407929874265565,0.0081403706889871,24,0,0,Low Risk
C000268,14,1381.66,0,0,0,0,0.0,0.0,Low Risk,3.14873025559021e-05,8.68329625503091e-05,14,0,0,Low Risk
C000269,26,1909.33,0,0,0,0,0.0,0.0,Low Risk,0.00433911208142737,0.025082281252644,26,0,0,Low Risk
C000270,24,1574.48,0,0,0,0,0.0,0.0,Low Risk,0.002807838446831124,0.0098159657452629,24,0,0,Low Risk
C000271,26,1522.45,0,0,0,0,0.0,0.0,Low Risk,0.006171327102759605,0.0226998792638967,26,0,0,Low Risk
C000272,22,1536.92,0,0,0,0,0.0,0.0,Low Risk,0.0008093584866215863,0.0032371538054434,22,0,0,Low Risk
C000273,25,2534.61,0,0,0,0,0.0,0.0,Low Risk,0.004293760297539916,0.0141480947191002,25,0,0,Low Risk
C000274,28,2241.48,0,0,0,0,0.0,0.0,Low Risk,0.014443696690702054,0.043130426781199,28,0,0,Low Risk
C000275,18,1065.38,0,0,0,0,0.0,0.0,Low Risk,0.00020845068237275585,0.0005806160893327,18,0,0,Low Risk
C000276,17,1519.26,0,0,0,0,0.0,0.0,Low Risk,0.00013296104729794558,0.000353740307188,17,0,0,Low Risk
C000277,24,1470.82,0,0,0,0,0.0,0.0,Low Risk,0.003018173505622408,0.0086120632046228,24,0,0,Low Risk
C000278,22,1484.72,0,0,0,0,0.0,0.0,Low Risk,0.0012003614966617775,0.0043234611094541,22,0,0,Low Risk
C000279,22,1558.92,0,0,0,0,0.0,0.0,Low Risk,0.001211595727934349,0.003676228605795,22,0,0,Low Risk
C000280,15,1124.36,0,0,0,0,0.0,0.0,Low Risk,3.4275452263194424e-05,0.0001263982267936,15,0,0,Low Risk
C000281,31,1586.52,0,0,0,0,0.0,0.0,Low Risk,0.053256545731717654,0.1990914785643349,31,0,0,Low Risk
C000282,14,1110.65,0,0,0,0,0.0,0.0,Low Risk,2.004854407650291e-05,6.334973961084066e-05,14,0,0,Low Risk
C000283,23,1662.94,0,0,0,0,0.0,0.0,Low Risk,0.002126063841738673,0.0070290639685148,23,0,0,Low Risk
C000284,20,1527.19,0,0,0,0,0.0,0.0,Low Risk,0.00034788095706879353,0.0011435081778624,20,0,0,Low Risk
C000285,21,967.2,0,0,0,0,0.0,0.0,Low Risk,0.0004143771095457805,0.0016954113745789,21,0,0,Low Risk
C000286,21,1439.96,0,0,0,0,0.0,0.0,Low Risk,0.000574505309651062,0.0019319187690766,21,0,0,Low Risk
C000287,20,1887.97,0,0,0,0,0.0,0.0,Low Risk,0.00031001647189550117,0.0010121579149498,20,0,0,Low Risk
C000288,18,1545.05,0,0,0,0,0.0,0.0,Low Risk,0.00012925895697282928,0.0004463170636325,18,0,0,Low Risk
C000289,16,1506.69,0,0,0,0,0.0,0.0,Low Risk,6.983708106587118e-05,0.0001894975260516,16,0,0,Low Risk
C000290,20,1047.99,0,0,0,0,0.0,0.0,Low Risk,0.0002636839371230913,0.0013942559771669,20,0,0,Low Risk
C000291,16,897.53,0,0,0,0,0.0,0.0,Low Risk,5.864343508457599e-05,0.0002196097352967,16,0,0,Low Risk
C000292,24,1572.23,0,0,0,0,0.0,0.0,Low Risk,0.002753168609482931,0.0153623471267616,24,0,0,Low Risk
C000293,19,2274.27,0,0,0,0,0.0,0.0,Low Risk,0.00020563333690050864,0.0010916990460169,19,0,0,Low Risk
C000294,18,1420.93,0,0,0,0,0.0,0.0,Low Risk,0.0001897736871861894,0.000426094226231,18,0,0,Low Risk
C000295,16,1285.04,0,0,0,0,0.0,0.0,Low Risk,6.00118767828039e-05,0.0001763742997186,16,0,0,Low Risk
C000296,25,1900.63,0,0,0,0,0.0,0.0,Low Risk,0.004606374644250992,0.0159787761820629,25,0,0,Low Risk
C000297,25,1965.8,0,0,0,0,0.0,0.0,Low Risk,0.003381765156298946,0.0147215614136176,25,0,0,Low Risk
C000298,30,3507.9,0,0,0,0,0.0,0.0,Low Risk,0.03515394760121037,0.112873655944626,30,0,0,Low Risk
C000299,21,1136.05,0,0,0,0,0.0,0.0,Low Risk,0.0003941851325403966,0.0020991466276919,21,0,0,Low Risk
C000300,14,1240.37,0,0,0,0,0.0,0.0,Low Risk,2.8071595624744363e-05,7.4465454537721e-05,14,0,0,Low Risk
C000301,18,1126.46,0,0,0,0,0.0,0.0,Low Risk,0.00010610983682632342,0.0004344493054636,18,0,0,Low Risk
C000302,18,1193.59,0,0,0,0,0.0,0.0,Low Risk,0.0001217182129488399,0.0004157716187102,18,0,0,Low Risk
C000303,21,980.93,0,0,0,0,0.0,0.0,Low Risk,0.0008168498033319905,0.002422211945671,21,0,0,Low Risk
C000304,10,565.46,0,0,0,0,0.0,0.0,Low Risk,1.9940183829096887e-06,1.1144889762108864e-05,10,0,0,Low Risk
C000305,19,1575.23,0,0,0,0,0.0,0.0,Low Risk,0.00022221528258631383,0.0010222121482351,19,0,0,Low Risk
C000306,10,1134.81,0,0,0,0,0.0,0.0,Low Risk,1.8855724895826787e-06,8.253967804159244e-06,10,0,0,Low Risk
C000307,13,1483.17,0,0,0,0,0.0,0.0,Low Risk,8.774826214624092e-06,4.014886512675381e-05,13,0,0,Low Risk
C000308,15,962.74,0,0,0,0,0.0,0.0,Low Risk,4.576234253349622e-05,0.0001514220705442,15,0,0,Low Risk
C000309,15,1194.37,0,0,0,0,0.0,0.0,Low Risk,5.611687385598156e-05,0.0001354796079658,15,0,0,Low Risk
C000310,27,2438.64,0,0,0,0,0.0,0.0,Low Risk,0.02149653638979392,0.2375963137188688,27,0,0,Low Risk
C000311,25,2505.79,0,0,0,0,0.0,0.0,Low Risk,0.004066411030799189,0.0261132001890991,25,0,0,Low Risk
C000312,17,2073.42,0,0,0,0,0.0,0.0,Low Risk,0.0001534621269580403,0.0008273358983222,17,0,0,Low Risk
C000313,23,1683.0,0,0,0,0,0.0,0.0,Low Risk,0.0022048471500820893,0.0098593326697137,23,0,0,Low Risk
C000314,13,760.75,0,0,0,0,0.0,0.0,Low Risk,1.0024753985196126e-05,4.4169615693675605e-05,13,0,0,Low Risk
C000315,24,1271.96,0,0,0,0,0.0,0.0,Low Risk,0.0028208102196628504,0.0093636414016839,24,0,0,Low Risk
C000316,18,800.43,0,0,0,0,0.0,0.0,Low Risk,8.12470688433304e-05,0.0005276091470524,18,0,0,Low Risk
C000317,23,1244.41,0,0,0,0,0.0,0.0,Low Risk,0.0015191924732420772,0.0049730064789836,23,0,0,Low Risk
C000318,27,2126.05,0,0,0,0,0.0,0.0,Low Risk,0.011657467247793978,0.0352837972520246,27,0,0,Low Risk
C000319,29,3741.63,0,0,0,0,0.0,0.0,Low Risk,0.02674516114838681,0.1756197464606539,29,0,0,Low Risk
C000320,21,2016.82,0,0,0,0,0.0,0.0,Low Risk,0.0013378459317584957,0.0201658681462424,21,0,0,Low Risk
C000321,31,2346.1,0,0,0,0,0.0,0.0,Low Risk,0.056917490685275914,0.2077908618014916,31,0,0,Low Risk
C000322,16,1153.13,0,0,0,0,0.0,0.0,Low Risk,5.6240795586896415e-05,0.0002694691387411,16,0,0,Low Risk
C000323,20,2585.83,0,0,0,0,0.0,0.0,Low Risk,0.0003091475315643653,0.0011304221177804,20,0,0,Low Risk
C000324,23,2110.06,0,0,0,0,0.0,0.0,Low Risk,0.0015851062481119958,0.0060595617299491,23,0,0,Low Risk
C000325,17,1306.41,0,0,0,0,0.0,0.0,Low Risk,7.794108217206641e-05,0.0003165641497757,17,0,0,Low Risk
C000326,14,7745.96,1,0,1,1,0.0714285714285714,0.0714285714285714,High Risk (Fraud & Rules),0.07143042339188839,0.9999995497580833,14,1,1,"High Risk (Fraud, Rules & Model)"
C000327,16,1430.3300000000002,0,0,0,0,0.0,0.0,Low Risk,4.045104434640797e-05,0.0002292428081398,16,0,0,Low Risk
C000328,27,2137.64,0,0,0,0,0.0,0.0,Low Risk,0.014766226698852815,0.0826637615522466,27,0,0,Low Risk
C000329,12,1032.46,0,0,0,0,0.0,0.0,Low Risk,9.59527777980903e-06,2.3192879539028493e-05,12,0,0,Low Risk
C000330,14,1148.02,0,0,0,0,0.0,0.0,Low Risk,2.620602435912955e-05,5.512170639714889e-05,14,0,0,Low Risk
C000331,24,1441.1,0,0,0,0,0.0,0.0,Low Risk,0.00190097638585078,0.0089409808411198,24,0,0,Low Risk
C000332,21,2340.93,0,0,0,0,0.0,0.0,Low Risk,0.0006687888806059287,0.0031090930636322,21,0,0,Low Risk
C000333,14,2248.38,0,0,0,0,0.0,0.0,Low Risk,1.949395437488717e-05,7.048451289278854e-05,14,0,0,Low Risk
C000334,15,1541.83,0,0,0,0,0.0,0.0,Low Risk,2.7341031376613904e-05,0.0001183037947395,15,0,0,Low Risk
C000335,18,1382.39,0,0,0,0,0.0,0.0,Low Risk,0.0001341379977499211,0.0003568837458437,18,0,0,Low Risk
C000336,20,2231.78,0,0,0,0,0.0,0.0,Low Risk,0.0002919176854936722,0.001181303727375,20,0,0,Low Risk
C000337,19,5630.22,1,0,0,0,0.0526315789473684,0.0,Low Risk,0.052467426035030185,0.9945932594226624,19,1,0,"High Risk (Fraud, Rules & Model)"
C000338,24,2402.08,0,0,0,0,0.0,0.0,Low Risk,0.0030889009816505828,0.0097927992241878,24,0,0,Low Risk
C000339,16,503.34,0,0,0,0,0.0,0.0,Low Risk,7.545738902276658e-05,0.0002209701336262,16,0,0,Low Risk
C000340,16,1843.71,0,0,0,0,0.0,0.0,Low Risk,7.729417610956855e-05,0.0003567882436823,16,0,0,Low Risk
C000341,15,1037.73,0,0,0,0,0.0,0.0,Low Risk,3.4466944396062476e-05,0.0001239708960677,15,0,0,Low Risk
C000342,26,2020.2,0,0,0,0,0.0,0.0,Low Risk,0.0067947858821933264,0.0316537297599657,26,0,0,Low Risk
C000343,26,1402.16,0,0,0,0,0.0,0.0,Low Risk,0.005934072948281225,0.0201847495336204,26,0,0,Low Risk
C000344,23,1821.37,0,0,0,0,0.0,0.0,Low Risk,0.0008456350833582045,0.0032765783437089,23,0,0,Low Risk
C000345,18,1534.09,0,0,0,0,0.0,0.0,Low Risk,0.00013032476610683313,0.0004237771512579,18,0,0,Low Risk
C000346,21,2052.27,0,0,0,0,0.0,0.0,Low Risk,0.0005382498773550783,0.0023487742458608,21,0,0,Low Risk
C000347,24,2860.8,0,0,0,0,0.0,0.0,Low Risk,0.007243278886651988,0.133082393872356,24,0,0,Low Risk
C000348,19,1333.8200000000002,0,0,0,0,0.0,0.0,Low Risk,0.00015195862553477675,0.0005610130031886,19,0,0,Low Risk
C000349,20,3194.12,0,0,0,0,0.0,0.0,Low Risk,0.0002897085547104853,0.0018417712103994,20,0,0,Low Risk
C000350,25,1989.87,0,0,0,0,0.0,0.0,Low Risk,0.004184245625134989,0.0124689861907206,25,0,0,Low Risk
C000351,30,7610.14,1,0,1,1,0.0333333333333333,0.0333333333333333,High Risk (Fraud & Rules),0.09206419502596219,0.9999999991205372,30,1,1,"High Risk (Fraud, Rules & Model)"
C000352,13,652.97,0,0,0,0,0.0,0.0,Low Risk,1.0714710749658743e-05,3.244447616577745e-05,13,0,0,Low Risk
C000353,26,13392.21,1,0,1,1,0.0384615384615384,0.0384615384615384,High Risk (Fraud & Rules),0.04488533155393157,1.0,26,1,1,"High Risk (Fraud, Rules & Model)"
C000354,27,9809.89,1,0,1,1,0.037037037037037,0.037037037037037,High Risk (Fraud & Rules),0.05149950137173595,0.9999999999972946,27,1,1,"High Risk (Fraud, Rules & Model)"
C000355,16,1666.24,0,0,0,0,0.0,0.0,Low Risk,2.7886344891059976e-05,0.0001092652082605,16,0,0,Low Risk
C000356,21,1440.76,0,0,0,0,0.0,0.0,Low Risk,0.0008534836405042019,0.0023757925166875,21,0,0,Low Risk
C000357,16,1566.98,0,0,0,0,0.0,0.0,Low Risk,3.389833811426526e-05,0.0001565070643134,16,0,0,Low Risk
C000358,24,1481.76,0,0,0,0,0.0,0.0,Low Risk,0.0020913084467941486,0.0080536242681198,24,0,0,Low Risk
C000359,25,2019.62,0,0,0,0,0.0,0.0,Low Risk,0.00531607444452393,0.0194344882714892,25,0,0,Low Risk
C000360,24,1468.25,0,0,0,0,0.0,0.0,Low Risk,0.0015418349067176191,0.0083465050491944,24,0,0,Low Risk
C000361,19,703.66,0,0,0,0,0.0,0.0,Low Risk,0.00024315710241092295,0.0010391241251512,19,0,0,Low Risk
C000362,17,1163.16,0,0,0,0,0.0,0.0,Low Risk,8.95984602597796e-05,0.0003080505940742,17,0,0,Low Risk
C000363,23,2634.38,0,0,0,0,0.0,0.0,Low Risk,0.0030175218303079856,0.0449449700002094,23,0,0,Low Risk
C000364,18,1765.59,0,0,0,0,0.0,0.0,Low Risk,8.324730153893878e-05,0.0004007601642866,18,0,0,Low Risk
C000365,23,2469.2,0,0,0,0,0.0,0.0,Low Risk,0.001739382423298562,0.0080047688546755,23,0,0,Low Risk
C000366,29,10726.95,1,0,1,1,0.0344827586206896,0.0344827586206896,High Risk (Fraud & Rules),0.07773978735963384,0.9999999999996544,29,1,1,"High Risk (Fraud, Rules & Model)"
C000367,22,2131.68,0,0,0,0,0.0,0.0,Low Risk,0.0011980971814768361,0.0043901915266067,22,0,0,Low Risk
C000368,17,1801.24,0,0,0,0,0.0,0.0,Low Risk,0.00010721114467642092,0.0004118102660961,17,0,0,Low Risk
C000369,15,1746.8,0,0,0,0,0.0,0.0,Low Risk,2.8183912953825854e-05,0.0001612674738245,15,0,0,Low Risk
C000370,26,1070.19,0,0,0,0,0.0,0.0,Low Risk,0.005445930117275879,0.0188671722063803,26,0,0,Low Risk
C000371,12,996.89,0,0,0,0,0.0,0.0,Low Risk,4.725803459835229e-06,1.7072419234982838e-05,12,0,0,Low Risk
C000372,19,1862.84,0,0,0,0,0.0,0.0,Low Risk,0.00024700419279675674,0.0026718619968903,19,0,0,Low Risk
C000373,11,1100.27,0,0,0,0,0.0,0.0,Low Risk,6.695157252645956e-06,1.8382244307625035e-05,11,0,0,Low Risk
C000374,24,1272.1,0,0,0,0,0.0,0.0,Low Risk,0.002103205280121933,0.006251691684728,24,0,0,Low Risk
C000375,22,1516.6,0,0,0,0,0.0,0.0,Low Risk,0.0008173995862350066,0.0032925028406584,22,0,0,Low Risk
C000376,15,1244.44,0,0,0,0,0.0,0.0,Low Risk,5.632905934137888e-05,0.0001519130564511,15,0,0,Low Risk
C000377,16,8599.35,1,0,1,1,0.0625,0.0625,High Risk (Fraud & Rules),0.0625071248453868,0.9999999862483566,16,1,1,"High Risk (Fraud, Rules & Model)"
C000378,14,2444.55,0,0,0,0,0.0,0.0,Low Risk,8.804683957283753e-05,0.0009702815441319,14,0,0,Low Risk
C000379,21,1902.63,0,0,0,0,0.0,0.0,Low Risk,0.0005580535071262522,0.0022844118518026,21,0,0,Low Risk
C000380,21,2146.23,0,0,0,0,0.0,0.0,Low Risk,0.000890002315705339,0.0030168138618482,21,0,0,Low Risk
C000381,20,1904.51,0,0,0,0,0.0,0.0,Low Risk,0.00041611301003525975,0.0015076374147545,20,0,0,Low Risk
C000382,23,2182.4,0,0,0,0,0.0,0.0,Low Risk,0.0012782147563687204,0.0043703920644934,23,0,0,Low Risk
C000383,32,11360.14,1,0,1,1,0.03125,0.03125,High Risk (Fraud & Rules),0.2122100589223421,0.999999999999968,32,1,1,"High Risk (Fraud, Rules & Model)"
C000384,29,2733.25,0,0,0,0,0.0,0.0,Low Risk,0.03557609755463495,0.1510695833631372,29,0,0,Low Risk
C000385,21,2630.83,0,0,0,0,0.0,0.0,Low Risk,0.0013476763448419826,0.0119212485231011,21,0,0,Low Risk
C000386,19,1540.77,0,0,0,0,0.0,0.0,Low Risk,0.0002468794808970249,0.0012981820036779,19,0,0,Low Risk
C000387,22,1245.29,0,0,0,0,0.0,0.0,Low Risk,0.0006907604080619666,0.0020295792377438,22,0,0,Low Risk
C000388,17,2184.61,0,0,0,0,0.0,0.0,Low Risk,0.00013156231034854198,0.0006257069428722,17,0,0,Low Risk
C000389,15,1202.73,0,0,0,0,0.0,0.0,Low Risk,4.4674108081947756e-05,0.0002008282570814,15,0,0,Low Risk
C000390,23,2191.62,0,0,0,0,0.0,0.0,Low Risk,0.0017121012231164732,0.0051473900288876,23,0,0,Low Risk
C000391,18,2472.84,0,0,0,0,0.0,0.0,Low Risk,0.0001699154488293738,0.0004549562021725,18,0,0,Low Risk
C000392,22,4021.72,0,0,0,0,0.0,0.0,Low Risk,0.0008723028748327852,0.0028488775961658,22,0,0,Low Risk
C000393,25,1602.16,0,0,0,0,0.0,0.0,Low Risk,0.0043195923939512645,0.017084710033966,25,0,0,Low Risk
C000394,22,1632.45,0,0,0,0,0.0,0.0,Low Risk,0.0008561529033023753,0.0035042707640943,22,0,0,Low Risk
C000395,20,1509.0,0,0,0,0,0.0,0.0,Low Risk,0.00035089180885590276,0.0008960686149776,20,0,0,Low Risk
C000396,19,10371.32,1,0,1,1,0.0526315789473684,0.0526315789473684,High Risk (Fraud & Rules),0.052669634878958135,0.9999999999971164,19,1,1,"High Risk (Fraud, Rules & Model)"
C000397,20,1148.96,0,0,0,0,0.0,0.0,Low Risk,0.00039917637936541533,0.001541664586831,20,0,0,Low Risk
C000398,24,1274.13,0,0,0,0,0.0,0.0,Low Risk,0.0022693505163227934,0.0086809142434497,24,0,0,Low Risk
C000399,13,6210.89,1,0,0,0,0.0769230769230769,0.0,Low Risk,0.07601378826904405,0.9881582058555188,13,1,0,"High Risk (Fraud, Rules & Model)"
C000400,21,1639.64,0,0,0,0,0.0,0.0,Low Risk,0.0004659865787411456,0.0016157398449801,21,0,0,Low Risk
C000401,31,2886.09,0,0,0,0,0.0,0.0,Low Risk,0.06703116908829715,0.2550915065942528,31,0,0,Low Risk
C000402,26,2589.92,0,0,0,0,0.0,0.0,Low Risk,0.006852869829505211,0.0393683779307259,26,0,0,Low Risk
C000403,19,1112.72,0,0,0,0,0.0,0.0,Low Risk,0.0002058050617524509,0.0008583858787318,19,0,0,Low Risk
C000404,20,1449.15,0,0,0,0,0.0,0.0,Low Risk,0.0006145716456547583,0.0016937703113211,20,0,0,Low Risk
C000405,18,963.43,0,0,0,0,0.0,0.0,Low Risk,0.0001268556302311974,0.000512849642271,18,0,0,Low Risk
C000406,24,1756.02,0,0,0,0,0.0,0.0,Low Risk,0.0032279663093888323,0.0073442833729354,24,0,0,Low Risk
C000407,19,1220.95,0,0,0,0,0.0,0.0,Low Risk,0.0001964826994429233,0.0008921830206023,19,0,0,Low Risk
C000408,26,1733.51,0,0,0,0,0.0,0.0,Low Risk,0.006530199526424437,0.0146274081394394,26,0,0,Low Risk
C000409,21,1897.73,0,0,0,0,0.0,0.0,Low Risk,0.0009362016146930021,0.0061088003654741,21,0,0,Low Risk
C000410,22,2150.15,0,0,0,0,0.0,0.0,Low Risk,0.0018748626454425292,0.021321988618317,22,0,0,Low Risk
C000411,15,1681.49,0,0,0,0,0.0,0.0,Low Risk,2.3299145619955993e-05,9.652879783396612e-05,15,0,0,Low Risk
C000412,19,1076.41,0,0,0,0,0.0,0.0,Low Risk,0.0001683202868814319,0.000565099094576,19,0,0,Low Risk
C000413,25,2244.36,0,0,0,0,0.0,0.0,Low Risk,0.004412277772436069,0.0122987575478602,25,0,0,Low Risk
C000414,45,2866.6,17,9,0,9,0.3777777777777777,0.2,High Risk (Fraud & Rules),0.8078386132366282,0.9999002504898058,45,17,9,"High Risk (Fraud, Rules & Model)"
C000415,17,771.52,0,0,0,0,0.0,0.0,Low Risk,6.171730275673634e-05,0.0002810481666512,17,0,0,Low Risk
C000416,20,1039.98,0,0,0,0,0.0,0.0,Low Risk,0.0003470387719556398,0.0013085606577849,20,0,0,Low Risk
C000417,20,848.46,0,0,0,0,0.0,0.0,Low Risk,0.0005173316391984719,0.0012560092049963,20,0,0,Low Risk
C000418,14,1736.23,0,0,0,0,0.0,0.0,Low Risk,8.728802788689446e-06,2.9999296600515255e-05,14,0,0,Low Risk
C000419,15,1669.81,0,0,0,0,0.0,0.0,Low Risk,2.1330544084850745e-05,7.353458036703055e-05,15,0,0,Low Risk
C000420,22,1076.18,0,0,0,0,0.0,0.0,Low Risk,0.001047541416535971,0.0042997023419403,22,0,0,Low Risk
C000421,15,1069.52,0,0,0,0,0.0,0.0,Low Risk,5.256355778838619e-05,0.0001168677417611,15,0,0,Low Risk
